#Step Temp KinEng PotEng Press 
       0           87    129.40591    -15.76389    1.0096392 
     100    86.999999    129.40591   -15.763889    1.0096113 
     200    86.999997     129.4059   -15.763885    1.0095836 
     300    86.999993     129.4059   -15.763879     1.009556 
     400    86.999987    129.40589   -15.763871    1.0095285 
     500     86.99998    129.40588    -15.76386    1.0095012 
     600    86.999971    129.40586   -15.763847     1.009474 
     700     86.99996    129.40585   -15.763831    1.0094469 
     800    86.999948    129.40583   -15.763812      1.00942 
     900    86.999934    129.40581   -15.763792    1.0093932 
    1000    86.999918    129.40578   -15.763768    1.0093665 
    1100    86.999901    129.40576   -15.763742      1.00934 
    1200    86.999882    129.40573   -15.763714    1.0093136 
    1300    86.999861     129.4057   -15.763683    1.0092874 
    1400    86.999839    129.40567    -15.76365    1.0092613 
    1500    86.999815    129.40563   -15.763614    1.0092353 
    1600    86.999789    129.40559   -15.763576    1.0092095 
    1700    86.999762    129.40555   -15.763536    1.0091838 
    1800    86.999733    129.40551   -15.763493    1.0091582 
    1900    86.999702    129.40546   -15.763447    1.0091328 
    2000     86.99967    129.40542   -15.763399    1.0091075 
    2100    86.999636    129.40536   -15.763348    1.0090823 
    2200      86.9996    129.40531   -15.763295    1.0090573 
    2300    86.999563    129.40526    -15.76324    1.0090324 
    2400    86.999524     129.4052   -15.763182    1.0090077 
    2500    86.999483    129.40514   -15.763121    1.0089831 
    2600    86.999441    129.40508   -15.763059    1.0089586 
    2700    86.999397    129.40501   -15.762993    1.0089343 
    2800    86.999351    129.40494   -15.762925    1.0089101 
    2900    86.999304    129.40487   -15.762855     1.008886 
    3000    86.999255     129.4048   -15.762782    1.0088621 
    3100    86.999205    129.40472   -15.762707    1.0088383 
    3200    86.999152    129.40465   -15.762629    1.0088147 
    3300    86.999098    129.40457   -15.762549    1.0087912 
    3400    86.999043    129.40448   -15.762466    1.0087678 
    3500    86.998986     129.4044   -15.762381    1.0087445 
    3600    86.998927    129.40431   -15.762294    1.0087214 
    3700    86.998866    129.40422   -15.762203    1.0086985 
    3800    86.998804    129.40413   -15.762111    1.0086756 
    3900     86.99874    129.40403   -15.762016    1.0086529 
    4000    86.998674    129.40393   -15.761918    1.0086304 
    4100    86.998607    129.40383   -15.761818     1.008608 
    4200    86.998538    129.40373   -15.761716    1.0085857 
    4300    86.998468    129.40363   -15.761611    1.0085635 
    4400    86.998396    129.40352   -15.761504    1.0085415 
    4500    86.998322    129.40341   -15.761394    1.0085197 
    4600    86.998246     129.4033   -15.761281    1.0084979 
    4700    86.998169    129.40318   -15.761166    1.0084763 
    4800     86.99809    129.40307   -15.761049    1.0084549 
    4900     86.99801    129.40295   -15.760929    1.0084335 
    5000    86.997927    129.40282   -15.760807    1.0084123 
    5100    86.997844     129.4027   -15.760682    1.0083913 
    5200    86.997758    129.40257   -15.760555    1.0083704 
    5300    86.997671    129.40244   -15.760426    1.0083496 
    5400    86.997582    129.40231   -15.760294     1.008329 
    5500    86.997492    129.40218   -15.760159    1.0083085 
    5600    86.997399    129.40204   -15.760022    1.0082881 
    5700    86.997306     129.4019   -15.759882    1.0082679 
    5800     86.99721    129.40176    -15.75974    1.0082478 
    5900    86.997113    129.40161   -15.759596    1.0082278 
    6000    86.997014    129.40147   -15.759449     1.008208 
    6100    86.996914    129.40132   -15.759299    1.0081883 
    6200    86.996812    129.40116   -15.759147    1.0081687 
    6300    86.996708    129.40101   -15.758993    1.0081493 
    6400    86.996602    129.40085   -15.758836    1.0081301 
    6500    86.996495    129.40069   -15.758677    1.0081109 
    6600    86.996386    129.40053   -15.758515    1.0080919 
    6700    86.996276    129.40037   -15.758351    1.0080731 
    6800    86.996164     129.4002   -15.758184    1.0080543 
    6900     86.99605    129.40003   -15.758015    1.0080357 
    7000    86.995935    129.39986   -15.757843    1.0080173 
    7100    86.995818    129.39969   -15.757669     1.007999 
    7200    86.995699    129.39951   -15.757492    1.0079808 
