#Step Temp KinEng PotEng Press 
       0           82    121.96879    -15.76389   0.95134572 
     100    81.999999    121.96878   -15.763889   0.95131865 
     200    81.999997    121.96878   -15.763886   0.95129171 
     300    81.999993    121.96878    -15.76388   0.95126489 
     400    81.999988    121.96877   -15.763872    0.9512382 
     500    81.999981    121.96876   -15.763862   0.95121164 
     600    81.999973    121.96874   -15.763849   0.95118521 
     700    81.999962    121.96873   -15.763834   0.95115891 
     800    81.999951    121.96871   -15.763817   0.95113274 
     900    81.999938    121.96869   -15.763797    0.9511067 
    1000    81.999923    121.96867   -15.763775   0.95108078 
    1100    81.999906    121.96865   -15.763751   0.95105499 
    1200    81.999889    121.96862   -15.763724   0.95102934 
    1300    81.999869    121.96859   -15.763695   0.95100381 
    1400    81.999848    121.96856   -15.763664   0.95097841 
    1500    81.999825    121.96853    -15.76363   0.95095314 
    1600    81.999801    121.96849   -15.763594   0.95092799 
    1700    81.999775    121.96845   -15.763556   0.95090298 
    1800    81.999748    121.96841   -15.763515    0.9508781 
    1900    81.999719    121.96837   -15.763472   0.95085334 
    2000    81.999689    121.96832   -15.763427   0.95082871 
    2100    81.999657    121.96828    -15.76338   0.95080421 
    2200    81.999623    121.96823    -15.76333   0.95077984 
    2300    81.999588    121.96817   -15.763277    0.9507556 
    2400    81.999551    121.96812   -15.763223   0.95073149 
    2500    81.999513    121.96806   -15.763166   0.95070751 
    2600    81.999473      121.968   -15.763106   0.95068365 
    2700    81.999432    121.96794   -15.763045   0.95065993 
    2800    81.999389    121.96788   -15.762981   0.95063633 
    2900    81.999344    121.96781   -15.762915   0.95061286 
    3000    81.999298    121.96774   -15.762846   0.95058952 
    3100     81.99925    121.96767   -15.762775   0.95056631 
    3200    81.999201     121.9676   -15.762702   0.95054323 
    3300     81.99915    121.96752   -15.762626   0.95052028 
    3400    81.999098    121.96744   -15.762548   0.95049745 
    3500    81.999044    121.96736   -15.762468   0.95047476 
    3600    81.998988    121.96728   -15.762385   0.95045219 
    3700    81.998931     121.9672   -15.762301   0.95042975 
    3800    81.998873    121.96711   -15.762213   0.95040744 
    3900    81.998812    121.96702   -15.762124   0.95038526 
    4000    81.998751    121.96693   -15.762032   0.95036321 
    4100    81.998687    121.96683   -15.761938   0.95034129 
    4200    81.998622    121.96674   -15.761841    0.9503195 
    4300    81.998556    121.96664   -15.761742   0.95029783 
    4400    81.998488    121.96654   -15.761641    0.9502763 
    4500    81.998418    121.96643   -15.761537   0.95025489 
    4600    81.998347    121.96633   -15.761431   0.95023361 
    4700    81.998274    121.96622   -15.761323   0.95021246 
    4800      81.9982    121.96611   -15.761213   0.95019144 
    4900    81.998124      121.966     -15.7611   0.95017055 
    5000    81.998047    121.96588   -15.760985   0.95014979 
    5100    81.997968    121.96576   -15.760867   0.95012915 
    5200    81.997887    121.96564   -15.760747   0.95010865 
    5300    81.997805    121.96552   -15.760625   0.95008827 
    5400    81.997721     121.9654   -15.760501   0.95006803 
    5500    81.997636    121.96527   -15.760374   0.95004791 
    5600    81.997549    121.96514   -15.760244   0.95002792 
    5700    81.997461    121.96501   -15.760113   0.95000806 
    5800    81.997371    121.96487   -15.759979   0.94998833 
    5900    81.997279    121.96474   -15.759843   0.94996872 
    6000    81.997186     121.9646   -15.759704   0.94994925 
    6100    81.997091    121.96446   -15.759564   0.94992991 
    6200    81.996995    121.96432    -15.75942   0.94991069 
    6300    81.996897    121.96417   -15.759275    0.9498916 
    6400    81.996798    121.96402   -15.759127   0.94987265 
    6500    81.996697    121.96387   -15.758977   0.94985382 
    6600    81.996594    121.96372   -15.758824   0.94983512 
    6700     81.99649    121.96357    -15.75867   0.94981655 
    6800    81.996385    121.96341   -15.758512   0.94979811 
    6900    81.996277    121.96325   -15.758353   0.94977979 
    7000    81.996169    121.96309   -15.758191   0.94976161 
    7100    81.996058    121.96292   -15.758027   0.94974356 
    7200    81.995946    121.96276   -15.757861   0.94972563 
    7300    81.995833    121.96259   -15.757692   0.94970783 
    7400    81.995718    121.96242   -15.757521   0.94969017 
    7500    81.995601    121.96224   -15.757347   0.94967263 
    7600    81.995483    121.96207   -15.757171   0.94965522 
    7700    81.995363    121.96189   -15.756993   0.94963794 
    7800    81.995242    121.96171   -15.756813   0.94962079 
    7900    81.995119    121.96153    -15.75663   0.94960377 
    8000    81.994994    121.96134   -15.756445   0.94958687 
    8100    81.994868    121.96115   -15.756257   0.94957011 
    8200    81.994741    121.96096   -15.756067   0.94955347 
    8300    81.994612    121.96077   -15.755875   0.94953697 
    8400    81.994481    121.96058   -15.755681   0.94952059 
    8500    81.994349    121.96038   -15.755484   0.94950434 
    8600    81.994215    121.96018   -15.755285   0.94948823 
    8700    81.994079    121.95998   -15.755083   0.94947224 
    8800    81.993942    121.95978    -15.75488   0.94945638 
    8900    81.993804    121.95957   -15.754673   0.94944065 
    9000    81.993663    121.95936   -15.754465   0.94942504 
    9100    81.993522    121.95915   -15.754254   0.94940957 
    9200    81.993378    121.95894   -15.754041   0.94939423 
    9300    81.993234    121.95872   -15.753826   0.94937901 
    9400    81.993087     121.9585   -15.753608   0.94936393 
    9500    81.992939    121.95828   -15.753388   0.94934897 
    9600     81.99279    121.95806   -15.753165   0.94933415 
    9700    81.992638    121.95784    -15.75294   0.94931945 
    9800    81.992486    121.95761   -15.752765   0.94930365 
    9900    81.992331    121.95738   -15.752536   0.94928921 
   10000    81.992175    121.95715   -15.752304    0.9492749 
   10100    81.992018    121.95691    -15.75207   0.94926072 
   10200    81.991859    121.95668   -15.751833   0.94924667 
   10300    81.991698    121.95644   -15.751595   0.94923275 
   10400    81.991536     121.9562   -15.751353   0.94921896 
   10500    81.991373    121.95595    -15.75111   0.94920529 
   10600    81.991207    121.95571   -15.750864   0.94919176 
   10700     81.99104    121.95546   -15.750616   0.94917836 
   10800    81.990872    121.95521   -15.750365   0.94916508 
   10900    81.990702    121.95496   -15.750112   0.94915193 
   11000     81.99053     121.9547   -15.749857   0.94913892 
   11100    81.990357    121.95444     -15.7496   0.94912603 
   11200    81.990182    121.95418    -15.74934   0.94911327 
   11300    81.990006    121.95392   -15.749077   0.94910065 
   11400    81.989828    121.95366   -15.748813   0.94908815 
   11500    81.989649    121.95339   -15.748546   0.94907578 
   11600    81.989468    121.95312   -15.748277   0.94906354 
   11700    81.989285    121.95285   -15.748005   0.94905143 
   11800    81.989101    121.95257   -15.747731   0.94903945 
   11900    81.988915     121.9523   -15.747455    0.9490276 
   12000    81.988728    121.95202   -15.747176   0.94901587 
   12100    81.988539    121.95174   -15.746895   0.94900428 
   12200    81.988349    121.95145   -15.746612   0.94899282 
   12300    81.988156    121.95117   -15.746326   0.94898148 
   12400    81.987963    121.95088   -15.746038   0.94897028 
   12500    81.987768    121.95059   -15.745748   0.94895921 
   12600    81.987571     121.9503   -15.745455   0.94894826 
   12700    81.987372       121.95    -15.74516   0.94893745 
   12800    81.987172    121.94971   -15.744863   0.94892676 
