#Step Temp KinEng PotEng Press 
       0           94    139.81788    -15.76389    1.0912501 
     100    93.999999    139.81788   -15.763889    1.0912212 
     200    93.999997    139.81787   -15.763885    1.0911923 
     300    93.999992    139.81786   -15.763879    1.0911636 
     400    93.999986    139.81786   -15.763869    1.0911351 
     500    93.999978    139.81784   -15.763858    1.0911067 
     600    93.999968    139.81783   -15.763843    1.0910785 
     700    93.999957    139.81781   -15.763826    1.0910504 
     800    93.999944    139.81779   -15.763806    1.0910224 
     900    93.999928    139.81777   -15.763784    1.0909946 
    1000    93.999911    139.81774   -15.763758     1.090967 
    1100    93.999893    139.81772    -15.76373    1.0909395 
    1200    93.999872    139.81769     -15.7637    1.0909121 
    1300     93.99985    139.81765   -15.763667    1.0908849 
    1400    93.999826    139.81762   -15.763631    1.0908578 
    1500      93.9998    139.81758   -15.763592    1.0908309 
    1600    93.999772    139.81754   -15.763551    1.0908041 
    1700    93.999742    139.81749   -15.763507    1.0907775 
    1800    93.999711    139.81745    -15.76346     1.090751 
    1900    93.999678     139.8174   -15.763411    1.0907247 
    2000    93.999643    139.81735   -15.763359    1.0906985 
    2100    93.999606    139.81729   -15.763305    1.0906725 
    2200    93.999568    139.81723   -15.763247    1.0906466 
    2300    93.999528    139.81717   -15.763187    1.0906209 
    2400    93.999485    139.81711   -15.763125    1.0905953 
    2500    93.999442    139.81705   -15.763059    1.0905699 
    2600    93.999396    139.81698   -15.762991    1.0905446 
    2700    93.999348    139.81691   -15.762921    1.0905194 
    2800    93.999299    139.81683   -15.762847    1.0904944 
    2900    93.999248    139.81676   -15.762771    1.0904696 
    3000    93.999195    139.81668   -15.762693    1.0904449 
    3100     93.99914     139.8166   -15.762612    1.0904203 
    3200    93.999084    139.81651   -15.762528    1.0903959 
    3300    93.999026    139.81643   -15.762441    1.0903717 
    3400    93.998966    139.81634   -15.762352    1.0903475 
    3500    93.998904    139.81625   -15.762259    1.0903236 
    3600     93.99884    139.81615   -15.762165    1.0902998 
    3700    93.998775    139.81605   -15.762067    1.0902761 
    3800    93.998707    139.81595   -15.761967    1.0902526 
    3900    93.998638    139.81585   -15.761865    1.0902292 
    4000    93.998568    139.81575   -15.761759     1.090206 
    4100    93.998495    139.81564   -15.761651    1.0901829 
    4200     93.99842    139.81553   -15.761541      1.09016 
    4300    93.998344    139.81541   -15.761427    1.0901372 
    4400    93.998266     139.8153   -15.761311    1.0901146 
    4500    93.998186    139.81518   -15.761192    1.0900921 
    4600    93.998105    139.81506   -15.761071    1.0900697 
    4700    93.998021    139.81493   -15.760947    1.0900475 
    4800    93.997936    139.81481    -15.76082    1.0900255 
    4900    93.997849    139.81468   -15.760691    1.0900036 
    5000     93.99776    139.81454   -15.760559    1.0899819 
    5100     93.99767    139.81441   -15.760424    1.0899603 
    5200    93.997577    139.81427   -15.760287    1.0899388 
    5300    93.997483    139.81413   -15.760146    1.0899175 
    5400    93.997387    139.81399   -15.760004    1.0898963 
    5500    93.997289    139.81384   -15.759858    1.0898753 
    5600     93.99719     139.8137    -15.75971    1.0898545 
    5700    93.997088    139.81355   -15.759559    1.0898338 
    5800    93.996985    139.81339   -15.759406    1.0898132 
