#Step Temp KinEng PotEng Press 
       0           79    117.50651    -15.76389   0.91636962 
     100    78.999999    117.50651   -15.763889   0.91634304 
     200    78.999997    117.50651   -15.763886   0.91631659 
     300    78.999994     117.5065    -15.76388   0.91629027 
     400    78.999988     117.5065   -15.763873   0.91626406 
     500    78.999982    117.50649   -15.763863   0.91623799 
     600    78.999974    117.50647   -15.763851   0.91621203 
     700    78.999964    117.50646   -15.763836    0.9161862 
     800    78.999953    117.50644    -15.76382   0.91616049 
     900     78.99994    117.50642   -15.763801   0.91613491 
    1000    78.999926     117.5064   -15.763779   0.91610945 
    1100     78.99991    117.50638   -15.763756   0.91608412 
    1200    78.999893    117.50635    -15.76373   0.91605891 
    1300    78.999874    117.50633   -15.763702   0.91603382 
    1400    78.999854     117.5063   -15.763672   0.91600886 
    1500    78.999832    117.50626    -15.76364   0.91598402 
    1600    78.999809    117.50623   -15.763605    0.9159593 
    1700    78.999784    117.50619   -15.763568   0.91593471 
    1800    78.999757    117.50615   -15.763529   0.91591025 
    1900     78.99973    117.50611   -15.763488   0.91588591 
    2000      78.9997    117.50607   -15.763444   0.91586169 
    2100    78.999669    117.50602   -15.763398   0.91583759 
    2200    78.999637    117.50597    -15.76335   0.91581362 
    2300    78.999603    117.50592     -15.7633   0.91578978 
    2400    78.999568    117.50587   -15.763247   0.91576606 
    2500    78.999531    117.50582   -15.763192   0.91574246 
    2600    78.999493    117.50576   -15.763135   0.91571898 
    2700    78.999453     117.5057   -15.763076   0.91569563 
    2800    78.999411    117.50564   -15.763014   0.91567241 
    2900    78.999368    117.50557    -15.76295   0.91564931 
    3000    78.999324    117.50551   -15.762884   0.91562633 
    3100    78.999278    117.50544   -15.762816   0.91560348 
    3200     78.99923    117.50537   -15.762745   0.91558075 
    3300    78.999181     117.5053   -15.762673   0.91555814 
    3400    78.999131    117.50522   -15.762598   0.91553566 
    3500    78.999079    117.50514    -15.76252    0.9155133 
    3600    78.999026    117.50506   -15.762441   0.91549107 
    3700    78.998971    117.50498   -15.762359   0.91546896 
    3800    78.998914     117.5049   -15.762275   0.91544698 
    3900    78.998856    117.50481   -15.762188   0.91542512 
    4000    78.998796    117.50472     -15.7621   0.91540338 
    4100    78.998735    117.50463   -15.762009   0.91538177 
    4200    78.998673    117.50454   -15.761916   0.91536028 
    4300    78.998609    117.50444   -15.761821   0.91533892 
    4400    78.998543    117.50435   -15.761723   0.91531768 
    4500    78.998476    117.50425   -15.761624   0.91529656 
    4600    78.998408    117.50414   -15.761522   0.91527557 
    4700    78.998338    117.50404   -15.761417   0.91525471 
    4800    78.998266    117.50393   -15.761311   0.91523396 
    4900    78.998193    117.50383   -15.761202   0.91521334 
    5000    78.998118    117.50371   -15.761091   0.91519285 
    5100    78.998042     117.5036   -15.760978   0.91517248 
    5200    78.997964    117.50349   -15.760862   0.91515223 
    5300    78.997885    117.50337   -15.760745   0.91513211 
    5400    78.997805    117.50325   -15.760625   0.91511211 
    5500    78.997723    117.50313   -15.760503   0.91509224 
    5600    78.997639      117.503   -15.760378   0.91507249 
    5700    78.997554    117.50287   -15.760251   0.91505286 
    5800    78.997467    117.50275   -15.760122   0.91503336 
    5900    78.997379    117.50261   -15.759991   0.91501399 
    6000    78.997289    117.50248   -15.759858   0.91499473 
    6100    78.997198    117.50235   -15.759722    0.9149756 
    6200    78.997105    117.50221   -15.759584    0.9149566 
    6300    78.997011    117.50207   -15.759444   0.91493772 
    6400    78.996915    117.50192   -15.759302   0.91491896 
    6500    78.996818    117.50178   -15.759157   0.91490033 
    6600    78.996719    117.50163    -15.75901   0.91488183 
    6700    78.996619    117.50148   -15.758861   0.91486344 
    6800    78.996517    117.50133   -15.758709   0.91484518 
    6900    78.996414    117.50118   -15.758556   0.91482705 
    7000    78.996309    117.50102     -15.7584   0.91480904 
    7100    78.996203    117.50086   -15.758242   0.91479115 
    7200    78.996095     117.5007   -15.758081   0.91477339 
